ID, AR_ #,AR_Subsite,Diver_Team,Date,Transect_Type,Sampling_Period ,Transect_Number,Transect_Heading,Visibility,Species code,Species,Abundance,Size_cm,Min Range_cm,Max Range_cm,Water_Col_Position,Biomass_kg/m3,Data entered by,Data read by,NOTES,QAQC_name,QAQC_date,QAQC_Notes
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,CEST,Black Sea Bass,2,15,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,CEST,Black Sea Bass,1,30,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,CEST,Black Sea Bass,3,25,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,PAUM,Cubbyu ,2,6,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,STCA/STCH,Longspine Porgy/Scup,2,17,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,STCA/STCH,Longspine Porgy/Scup,1,4,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,OPTA,Oyster Toadfish,1,,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,DIFO,Sand Perch,1,4,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,DIFO,Sand Perch,1,6,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,DIFO,Sand Perch,3,14,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,ARPR,Sheepshead,1,30,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,HABI,Slippery Dick,2,2,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,HABI,Slippery Dick,1,12,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,HABI,Slippery Dick,5,,7,9,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,DIHO,Spottail Pinfish,5,,8,10,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,DIHO,Spottail Pinfish,50,,8,10,R/S,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,DIHO,Spottail Pinfish,20,,6,10,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,PADE,Summer Flounder,1,20,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,HAAU,Tomtate,200,,4,6,R/S,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,HAAU,Tomtate,5,10,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,HAAU,Tomtate,100,,4,6,R/S,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,GRUN,Unknown Grunt,3,,3,5,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-09-02_S,372,NR2,HL_BW,9/2/2015,Structural,Fall,,,12ft,HAPL,White Grunt,1,15,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,CEST,Black Sea Bass,3,15,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,CEST,Black Sea Bass,1,7,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,RAEG,Clearnose Skate,1,45,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,DESP,Decapterus Species- likely round or mackeral scad,200,,10,15,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,SEFA,Lesser Amberjack,20,30,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,STCA/STCH,Longspine Porgy/Scup,75,10,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,HABI,Slippery Dick,1,5,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,HABI,Slippery Dick,1,10,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,DIHO,Spottail Pinfish,2,10,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T1,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,1,180-240,,PORG,Unkown Porgy,2,18,,,,,CR,,some low relief hard bottom the whole way,,,
AR-372_NR2_2015-12-09_R_T2,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,2,180-240,,,,NO_FISH,,,,,,CR,,,,,
AR-372_NR2_2015-12-09_R_T3,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,3,180-240,,CEST,Black Sea Bass,1,5,,,,,CR,,near a low relief patch,,,
AR-372_NR2_2015-12-09_R_T3,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,3,180-240,,CEST,Black Sea Bass,4,,10,15,,,CR,,near a low relief patch,,,
AR-372_NR2_2015-12-09_R_T3,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,3,180-240,,SEFA,Lesser Amberjack,25,30,,,,,CR,,near a low relief patch,,,
AR-372_NR2_2015-12-09_R_T3,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,3,180-240,,STCA/STCH,Longspine Porgy/Scup,30,7,,,,,CR,,near a low relief patch,,,
AR-372_NR2_2015-12-09_R_T4,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,4,180-240,,,,NO_FISH,,,,,,CR,,,,,
AR-372_NR2_2015-12-09_R_T5,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,5,180-240,,SYNO,Unknown Lizardfish,1,30,,,,,CR,,,,,
AR-372_NR2_2015-12-09_R_T6,372,NR2,WF_LB,12/9/2015,Radiating,Winter ,6,180-240,,,,NO_FISH,,,,,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,SPSP,Bandtail Pufferfish,2,25,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEOC,Bank Sea Bass,1,40,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,SESU,Belted Sandfish,3,10,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,SESU,Belted Sandfish,1,8,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,SESU,Belted Sandfish,1,12,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,SESU,Belted Sandfish,1,10,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEST,Black Sea Bass,3,20,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEST,Black Sea Bass,1,12,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEST,Black Sea Bass,1,23,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEST,Black Sea Bass,1,16,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEST,Black Sea Bass,1,20,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEST,Black Sea Bass,1,23,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEST,Black Sea Bass,1,22,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CEST,Black Sea Bass,1,17,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,DESP,Decapterus Species- likely round or mackeral scad,500,18,,,W,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,MYMI,Gag,1,25,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,MYMI,Gag,3,30,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,SEFA,Lesser Amberjack,6,30,,,S,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,STCA/STCH,Longspine Porgy/Scup,20,13,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,STCA/STCH,Longspine Porgy/Scup,200,14,,,S,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CACA,Saucereye Porgy,1,40,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,CACA,Saucereye Porgy,1,35,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,ARPR,Sheepshead,1,37,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HABI,Slippery Dick,1,11,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HABI,Slippery Dick,1,10,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HABI,Slippery Dick,1,8,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HABI,Slippery Dick,1,10,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HABI,Slippery Dick,1,17,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HABI,Slippery Dick,3,9,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,DIHO,Spottail Pinfish,6,18,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,DIHO,Spottail Pinfish,10,14,,,S,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,DIHO,Spottail Pinfish,4,11,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,PADE,Summer Flounder,1,40,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,PADE,Summer Flounder,1,35,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HAAU,Tomtate,20,10,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HAAU,Tomtate,500,10,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HAPL,White grunt,1,30,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HAPL,White grunt,1,40,,,R,,CR,,,,,
AR-372_NR2_2015-12-09_S,372,NR2,CR_HL,12/9/2015,Structural,Winter ,,,20 ft,HAPL,White grunt,1,40,,,R,,CR,,,,,
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,CARU,Bar Jack,1,17,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,STCH,Scup,1,15,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,STCH,Scup,1,20,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,STCH,Scup,2,15,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,HABI,Slippery Dick,1,12,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,PALE,Southern Flounder,1,20,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,DIHO,Spottail Pinfish,2,12,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,DIHO,Spottail Pinfish,3,15,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,DIHO,Spottail Pinfish,7,15,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,HAAU,Tomtate,1,16,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,CR_WF,9/2/2015,Radiating,Fall,1,0,,GRUN,Unknown Grunt,20,10,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T1,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,1,45 (15-60),10-15 ft,CEST,Black Sea Bass,2,7,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T1,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,1,45 (15-60),10-15 ft,CEST,Black Sea Bass,2,15,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T1,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,1,45 (15-60),10-15 ft,STCA/STCH,Longspine Porgy/Scup,100,,7,12,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T1,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,1,45 (15-60),10-15 ft,DIHO,Spottail Pinfish,3,7,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T1,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,1,45 (15-60),10-15 ft,SYNO,Unknown Lizardfish,1,25,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T2,372,PODS,CR_WF,9/2/2015,Radiating,Fall,2,0,,CARU,Bar Jack,8,17,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T2,372,PODS,CR_WF,9/2/2015,Radiating,Fall,2,0,,CARU,Bar Jack,1,14,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T2,372,PODS,CR_WF,9/2/2015,Radiating,Fall,2,0,,CARU,Bar Jack,1,15,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T2,372,PODS,CR_WF,9/2/2015,Radiating,Fall,2,0,,UNK,Unknown Fish Species,1,15,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T2,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,2,45 (15-60),10-15 ft,,,NO_FISH,,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T3,372,PODS,CR_WF,9/2/2015,Radiating,Fall,3,0,,DESP,Decapterus Species- likely round or mackeral scad,2,12,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T3,372,PODS,CR_WF,9/2/2015,Radiating,Fall,3,0,,DIFO,Sand Perch,2,12,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T3,372,PODS,CR_WF,9/2/2015,Radiating,Fall,3,0,,STCH,Scup,1,14,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T3,372,PODS,CR_WF,9/2/2015,Radiating,Fall,3,0,,UNK,Unknown Fish Species,8,16,,,R,,CR,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_R_T3,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,3,45 (15-60),10-15 ft,,,NO_FISH,,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T4,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,4,45 (15-60),10-15 ft,SYNO,Unknown Lizardfish,1,15,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T5,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,5,45 (15-60),10-15 ft,,,NO_FISH,,,,,,CR,,,,,
AR-372_PODS_2015-09-02_R_T6,372,PODS,WF_LB,12/9/2015,Radiating,Winter ,6,45 (15-60),10-15 ft,HABI,Slippery Dick,1,,3,4,,,CR,,,,,
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/2/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,3,17,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/3/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,2,10,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/4/2015,Structural,Fall,,,10-15ft,HAAU,Tomtate,1,15,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/5/2015,Structural,Fall,,,10-15ft,HAAU,Tomtate,100,,4,6,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/6/2015,Structural,Fall,,,10-15ft,DIFO,Sand Perch,1,15,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/7/2015,Structural,Fall,,,10-15ft,HABI,Slippery Dick,1,7,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/8/2015,Structural,Fall,,,10-15ft,STCA/STCH,Longspine Porgy/Scup,2,9,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/9/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,1,20,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/10/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,1,4,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/11/2015,Structural,Fall,,,10-15ft,DIFO,Sand Perch,1,15,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/12/2015,Structural,Fall,,,10-15ft,HAAU,Tomtate,50,8,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/13/2015,Structural,Fall,,,10-15ft,HAAU,Tomtate,10,15,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/14/2015,Structural,Fall,,,10-15ft,HABI,Slippery Dick,2,7,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/15/2015,Structural,Fall,,,10-15ft,HABI,Slippery Dick,1,8,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/16/2015,Structural,Fall,,,10-15ft,DIHO,Spottail Pinfish,20,,8,11,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/17/2015,Structural,Fall,,,10-15ft,HABI,Slippery Dick,3,6,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/18/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,1,4,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/19/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,3,,30,35,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/20/2015,Structural,Fall,,,10-15ft,PAUM,Cubbyu ,1,13,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/21/2015,Structural,Fall,,,10-15ft,STCH,Scup,2,12,,,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/22/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,4,,6,10,R,,HL,,,HL,11/3/2015,0 errors 
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/23/2015,Structural,Fall,,,10-15ft,HAAU,Tomtate,100,4,,,S,,HL,,,HL,11/3/2015,"Changed water col position, 1 error"
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/24/2015,Structural,Fall,,,10-15ft,HABI,Slippery Dick,2,6,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/25/2015,Structural,Fall,,,10-15ft,HABI,Slippery Dick,1,13,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/26/2015,Structural,Fall,,,10-15ft,DIHO,Spottail Pinfish,10,8,,,R/S,,HL,,,HL,11/3/2015,0 errors
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/27/2015,Structural,Fall,,,10-15ft,HAPL,White Grunt,1,25,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/28/2015,Structural,Fall,,,10-15ft,PADE,Summer Flounder,1,9,,,R,,HL,,,HL,11/3/2015,0 errors
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/29/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,2,,6,7,R,,HL,,,HL,11/3/2015,0 errors
AR-372_PODS_2015-09-02_S,372,PODS,HL_BW,9/30/2015,Structural,Fall,,,10-15ft,CEST,Black Sea Bass,5,,15,18,R,,HL,,,HL,11/3/2015,0 errors
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEOC,Bank Sea Bass,1,27,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEOC,Bank Sea Bass,1,35,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEST,Black Sea Bass,1,20,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEST,Black Sea Bass,1,18,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEST,Black Sea Bass,1,23,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEST,Black Sea Bass,1,11,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEST,Black Sea Bass,1,21,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEST,Black Sea Bass,1,19,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEST,Black Sea Bass,3,20,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,CEST,Black Sea Bass,1,10,,,R,,CR,,,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,MULL,Unknown Goatfish,3,19,,,R,,CR,,Or spotted goatfish,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,MYMI,Gag,1,22,,,R,,CR,,OFF TRANSECT,,,
AR-372_PODS_2015-12-09_S,372,PODS,CR_HL,12/9/2015,Structural,Winter ,,,10-15 ft,STCA/STCH,Longspine Porgy/Scup,300,14,,,R/S,,CR,,,,,
