"abund","biom","S","shan","simp","simp_inv","J","Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","ID","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","Table_ID","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes"
7.87718599522197,4.58304165073335,5,1.5755011810768,0.787117479918651,4.69742654125791,0.978913923242943,372,"PODS","2016-03-16","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
7.34589849428307,4.31777508000057,5,1.53454881556051,0.769136307313286,4.33156027421349,0.953468787894816,372,"PODS","2016-03-16","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
11.8428842422595,4.6004787267279,7,1.8760394035503,0.837958511050993,6.17125901820547,0.964093539704835,372,"PODS","2016-05-10","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
5.72092617293475,2.52630973337814,3,1.01345790087642,0.606776025498333,2.54307993623049,0.922489135912607,372,"RB1","2015-09-02","Radiating","Fall",1,"AR-372_RB1_2015-09-02_R_T1",27.665,27.665,27.665,15.9392,15.3871,15.752386984127,0.552099999999999,0.0615190876244879,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
0,0,0,0,1,Inf,0,372,"RB1","2015-09-02","Radiating","Fall",2,"AR-372_RB1_2015-09-02_R_T2",27.665,27.665,27.665,15.8603,15.5267,15.7034598837209,0.333600000000001,0.0709686126654588,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
0,0,0,0,1,Inf,0,372,"RB1","2015-09-02","Radiating","Fall",3,"AR-372_RB1_2015-09-02_R_T3",27.665,27.665,27.665,15.8876,15.4113,15.6564308641975,0.4763,0.0703163328150094,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
21.9704952428992,8.69487258283593,13,2.43732757131597,0.898169353093374,9.82022633045779,0.950243935314237,372,"RB1","2015-09-02","Structural","Fall",0,"AR-372_RB1_2015-09-02_S",27.665,27.665,27.665,15.9621,14.8689,15.4591471849866,1.0932,0.317825554579767,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
6.6731185317083,0.99890017370384,4,1.29447112498073,0.699255531471655,3.32508193714542,0.933763536291828,372,"RB1","2015-12-09","Radiating","Winter",1,"AR-372_RB1_2015-12-09_R_T1",17.0051510791367,17.094,16.999,15.20367856,14.67373664,15.01203569,0.529941920000001,0.0824711545371297,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
0,0,0,0,1,Inf,0,372,"RB1","2015-12-09","Radiating","Winter",2,"AR-372_RB1_2015-12-09_R_T2",16.999,16.999,16.999,15.18551029,14.1921754,14.8814167079888,0.99333489,0.23683035440921,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
0,0,0,0,1,Inf,0,372,"RB1","2015-12-09","Radiating","Winter",3,"AR-372_RB1_2015-12-09_R_T3",16.999,16.999,16.999,15.46096033,15.00083356,15.28199891816,0.46012677,0.103493720709507,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
16.499340657964,7.11793563445086,11,2.34632447079768,0.899536453174182,9.95385920162451,0.978493305113985,372,"RB1","2015-12-09","Structural","Winter",0,"AR-372_RB1_2015-12-09_S",17.094,17.094,17.094,15.13420364,13.95476305,14.642349169163,1.17944059,0.315382314420776,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
5.32990225793079,1.88325851275257,3,1.0688721248961,0.648097747127047,2.84169820407779,0.972929336328409,372,"RB1","2016-03-16","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2001,15,59,11483.9038,"128 Reef Balls",77.74828333,34.105,19,11,30,541.4864663,12,1215.621172,30,541.4864663,30989.65145,5.869252168,"Added to GIS"
15.3125764795998,4.48721629401461,10,2.25876355973286,0.890974579189741,9.17217280674694,0.980968549916126,378,"NR1","2015-09-14","Structural","Fall",0,"AR-378_NR1_2015-09-14_S",27.173,27.173,27.173,12.07322426,11.71135585,11.8537882539316,0.36186841,0.068826930944365,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
3.67710833215486,0.844773010960864,2,0.692609696127802,0.499462611871265,1.99785275529269,0.999224573875192,378,"NR1","2016-01-20","Radiating","Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
0,0,0,0,1,Inf,0,378,"NR1","2016-01-20","Radiating","Winter",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
0,0,0,0,1,Inf,0,378,"NR1","2016-01-20","Radiating","Winter",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
3.42629429827749,0.834248804290146,2,0.689407683586686,0.496265166635245,1.98517143100942,0.99460504626126,378,"NR1","2016-01-20","Structural","Winter",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
2.41421356237309,0.296801390088275,2,0.678355478193871,0.48528137423857,1.94280904158206,0.978660084350159,378,"NR1","2016-05-10","Radiating","Spring",1,"AR-378_NR1_2016-05-10_R_T1",21.282,21.282,21.282,13.2399,12.6147,12.971372972973,0.625200000000001,0.160226319642276,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
0,0,0,0,1,Inf,0,378,"NR1","2016-05-10","Radiating","Spring",2,"AR-378_NR1_2016-05-10_R_T2",21.282,21.282,21.282,13.5676,13.0032,13.3008459770115,0.564400000000001,0.141861708622032,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
1.4142135623731,0,1,0,0,1,NA,378,"NR1","2016-05-10","Radiating","Spring",3,"AR-378_NR1_2016-05-10_R_T3",21.282,21.282,21.282,13.9012,13.3249,13.5728315789474,0.5763,0.126794860509942,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
9.26818971286098,3.81972591772055,7,1.9207553270693,0.850035876811778,6.66826157310232,0.987072978678781,378,"NR1","2016-05-10","Structural","Spring",0,"AR-378_NR1_2016-05-10_S",21.282,21.282,21.282,13.5206,12.6673,13.0681086614173,0.853300000000001,0.238578323974363,"NATURAL_REEF","ROCK","Natural",NA,NA,40,NA,"",77.85966667,34.03448333,21,13,23,2332.390522,NA,NA,23,2332.390522,8998.732546,1.704305406,"Added to GIS"
4.15669364004436,2.25710580550447,3,1.07929934010994,0.653277612381496,2.88415180475825,0.982420596640529,378,"PIPES","2015-09-14","Radiating","Fall",1,"AR-378_PIPES_2015-09-14_R_T1",27.075,27.075,27.075,11.5648,11.2331,11.3873525974026,0.3317,0.058658344104472,"PIPES","CONCRETE","Artificial",2008,8,38,11582.7721,"115 Tons Consolidated Concrete",77.871,34.03175,23,14,32,425.4530724,13,3575.309234,32,425.4530724,5976.128584,1.131842535,"Added to GIS, ""378WRK"" "
1,0.460916438749256,1,0,0,1,NA,378,"PIPES","2015-09-14","Radiating","Fall",2,"AR-378_PIPES_2015-09-14_R_T2",27.075,27.075,27.075,11.7046,11.3123,11.470867721519,0.392299999999999,0.0834424049193484,"PIPES","CONCRETE","Artificial",2008,8,38,11582.7721,"115 Tons Consolidated Concrete",77.871,34.03175,23,14,32,425.4530724,13,3575.309234,32,425.4530724,5976.128584,1.131842535,"Added to GIS, ""378WRK"" "
15.4069989438428,7.06489655189764,10,2.26116220215452,0.891825817553597,9.24434996765952,0.982010267083912,378,"PIPES","2015-09-14","Structural","Fall",0,"AR-378_PIPES_2015-09-14_S",27.075,27.075,27.075,11.85057788,10.09812227,11.1590664448544,1.75245561,0.37468636862621,"PIPES","CONCRETE","Artificial",2008,8,38,11582.7721,"115 Tons Consolidated Concrete",77.871,34.03175,23,14,32,425.4530724,13,3575.309234,32,425.4530724,5976.128584,1.131842535,"Added to GIS, ""378WRK"" "
3.49534878122122,1.73796956229599,3,1.07929934010994,0.653277612381496,2.88415180475825,0.982420596640529,378,"PIPES","2016-01-21","Radiating","Winter",1,"AR-378_PIPES_2016-01-21_R_T1",12.11,12.11,12.11,11.6546,10.663,11.3314908536585,0.9916,0.267929479965997,"PIPES","CONCRETE","Artificial",2008,8,38,11582.7721,"115 Tons Consolidated Concrete",77.871,34.03175,23,14,32,425.4530724,13,3575.309234,32,425.4530724,5976.128584,1.131842535,"Added to GIS, ""378WRK"" "
0,0,0,0,1,Inf,0,378,"PIPES","2016-01-21","Radiating","Winter",2,"AR-378_PIPES_2016-01-21_R_T2",12.11,12.11,12.11,11.7303,11.315,11.584980141844,0.4153,0.0864557716984803,"PIPES","CONCRETE","Artificial",2008,8,38,11582.7721,"115 Tons Consolidated Concrete",77.871,34.03175,23,14,32,425.4530724,13,3575.309234,32,425.4530724,5976.128584,1.131842535,"Added to GIS, ""378WRK"" "
0,0,0,0,1,Inf,0,378,"PIPES","2016-01-21","Radiating","Winter",3,"AR-378_PIPES_2016-01-21_R_T3",12.0618391608392,12.11,12.013,11.92971533,11.59635818,11.7348869032168,0.333357150000001,0.0611462160441266,"PIPES","CONCRETE","Artificial",2008,8,38,11582.7721,"115 Tons Consolidated Concrete",77.871,34.03175,23,14,32,425.4530724,13,3575.309234,32,425.4530724,5976.128584,1.131842535,"Added to GIS, ""378WRK"" "
6.30783384436236,1.59662549571953,4,1.33135884541814,0.722190019783736,3.59958270477374,0.960372401964202,378,"PIPES","2016-01-21","Structural","Winter",0,"AR-378_PIPES_2016-01-21_S",12.11,12.11,12.11,11.6032,9.6692,10.8878173469388,1.934,0.410211486549975,"PIPES","CONCRETE","Artificial",2008,8,38,11582.7721,"115 Tons Consolidated Concrete",77.871,34.03175,23,14,32,425.4530724,13,3575.309234,32,425.4530724,5976.128584,1.131842535,"Added to GIS, ""378WRK"" "
1,0.577313657370052,1,0,0,1,NA,378,"PODS","2015-09-14","Radiating","Fall",2,"AR-378_PODS_2015-09-14_R_T2",27.1457159090909,27.173,27.075,13.5622,13.2706,13.4314602272727,0.291600000000001,0.053087797984143,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
1,0.577313657370052,1,0,0,1,NA,378,"PODS","2015-09-14","Radiating","Fall",3,"AR-378_PODS_2015-09-14_R_T3",27.075,27.075,27.075,13.5647,13.3551,13.4634994011976,0.2096,0.0497223295902377,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
15.9726134733618,9.94672294970966,12,2.46192556900367,0.912782959672609,11.465649330065,0.990751732751696,378,"PODS","2015-09-14","Structural","Fall",0,"AR-378_PODS_2015-09-14_S",27.173,27.173,27.173,13.81438424,12.62038181,13.35937234412,1.19400243,0.352387620388161,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
0,0,0,0,1,Inf,0,378,"PODS","2016-01-20","Radiating","Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
1.31607401295249,0,1,0,0,1,NA,378,"PODS","2016-01-20","Radiating","Winter",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
1,0.530250371223607,1,0,0,1,NA,378,"PODS","2016-01-20","Radiating","Winter",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
3.55490870530117,1.16181699151554,2,0.672117820694627,0.479118470047279,1.9198223444221,0.969661046809236,378,"PODS","2016-01-20","Structural","Winter",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
2.60342067737582,0.850957047156877,2,0.689407683586686,0.496265166635245,1.98517143100942,0.99460504626126,378,"PODS","2016-03-17","Radiating","Spring",1,"AR-378_PODS_2016-03-17_R_T1",13.846,13.846,13.846,13.0274,12.6305,12.8386968421053,0.3969,0.0952640099180499,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
0,0,0,0,1,Inf,0,378,"PODS","2016-03-17","Radiating","Spring",2,"AR-378_PODS_2016-03-17_R_T2",13.846,13.846,13.846,13.0668,12.4578,12.859531,0.609,0.106475656339509,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
1,0,1,0,0,1,NA,378,"PODS","2016-03-17","Radiating","Spring",3,"AR-378_PODS_2016-03-17_R_T3",13.8557777777778,13.942,13.846,13.0365,12.7001,12.8553092592593,0.336399999999999,0.063950530730828,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
3.18920711500272,1.3737402403372,2,0.660473229914383,0.467683492954042,1.87858160842956,0.952861453437396,378,"PODS","2016-03-17","Structural","Spring",0,"AR-378_PODS_2016-03-17_S",13.846,13.846,13.846,12.79566819,11.61234898,12.349379156069,1.18331921,0.311607693237489,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
12.8308506588884,6.74015913803376,7,1.92848840968732,0.852067774764561,6.75985234730611,0.991046997017589,378,"PODS","2016-05-10","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,45,NA,"",77.8665,34.03153333,22,23,33,546.5150004,NA,NA,33,546.5150004,7323.485692,1.387023805,"NOT in GIS"
2.31607401295249,0.487241853290277,2,0.683806063996693,0.490688005351286,1.96343304400229,0.986523617457829,378,"RB1","2015-09-15","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
2,0.489642205738201,2,0.693147180559945,0.5,2,1,378,"RB1","2015-09-21","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
0,0,0,0,1,Inf,0,378,"RB1","2016-01-20","Radiating","Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
0,0,0,0,1,Inf,0,378,"RB1","2016-01-20","Radiating","Winter",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
1,0,1,0,0,1,NA,378,"RB1","2016-01-20","Radiating","Winter",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
1.31607401295249,0.661354341957287,1,0,0,1,NA,378,"RB1","2016-01-20","Structural","Winter",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
2.49534878122122,0.358107786941962,2,0.673312816686116,0.480297121074867,1.92417637183045,0.97138506160004,378,"RB1","2016-05-10","Radiating","Spring",1,"AR-378_RB1_2016-05-10_R_T1",21.091,21.091,21.091,13.3418,12.7227,13.0277518072289,0.6191,0.138316564587822,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
0,0,0,0,1,Inf,0,378,"RB1","2016-05-10","Radiating","Spring",2,"AR-378_RB1_2016-05-10_R_T2",21.091,21.091,21.091,13.0838,12.6256,12.79905,0.4582,0.0993708285477437,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
0,0,0,0,1,Inf,0,378,"RB1","2016-05-10","Radiating","Spring",3,"AR-378_RB1_2016-05-10_R_T3",21.091,21.091,21.091,12.9473,12.2431,12.6001472527473,0.7042,0.170835146878608,"REEF_BALLS","CONCRETE","Artificial",2001,15,41,21198.3833,"100 Reef Balls",77.87091667,34.0297,24,15,31,264.4139747,13,3827.72545,31,264.4139747,6043.742254,1.144648154,"Added to GIS, ""378RB"""
