"ID","Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes","ABSA","ACAN","ARPR","BLEN","CAAR","CABAR","CACA","CACR","CANO","CAPE","CARA","CARU","CASU","CEOC","CEST","CHAE","CHFA","CHISC","CHOC","COGL","COPU","DEMA","DEPU","DESP","DIFO","DIHO","GERR","GNTH","GOBY","GRUN","HAAL","HAAU","HABI","HAPL","JDAM","LARH","MULL","MUMA","MYMI","MYPH","NOFI","OPMA","OPTA","PAAL","PADE","PALE","PAMA","PARA","PAUM","PORG","PSMA","RAEG","RYMA","SCMA","SEDU","SEFA","SERI","SESU","SPBA","SPHY","SPSP","STCA/STCH","STCH","STHI","STVA/STLE","SYFO","SYIN","SYSP","TAON","TETR","UNK","UPPA","WRAS"
"AR-364_PODS_2016-03-15_S_T0",364,"PODS","2016-03-15","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_PODS_2016-05-11_S_T0",364,"PODS","2016-05-11","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2015-09-21_R_T1",364,"TUGBOAT","2015-09-21","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2015-09-21_R_T2",364,"TUGBOAT","2015-09-21","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AR-364_TUGBOAT_2015-09-21_R_T3",364,"TUGBOAT","2015-09-21","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2015-09-21_S_T0",364,"TUGBOAT","2015-09-21","Structural","Fall",0,26.3891301775148,26.39,26.292,16.36345388,14.95326944,15.8349411205325,1.41018444,0.321099440440929,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,171,6,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2015-12-10_R_T1",364,"TUGBOAT","2015-12-10","Radiating","Winter",1,16.141,16.141,16.141,13.6406629,13.1861159,13.4031899436134,0.454547,0.109126093924943,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2015-12-10_R_T2",364,"TUGBOAT","2015-12-10","Radiating","Winter",2,16.141,16.141,16.141,13.52852316,13.16488556,13.3500134149074,0.363637600000001,0.0732082677333498,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2015-12-10_R_T3",364,"TUGBOAT","2015-12-10","Radiating","Winter",3,16.1417868852459,16.237,16.141,13.59207809,12.94958815,13.3273809856557,0.642489939999999,0.102398675860021,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2015-12-10_S_T0",364,"TUGBOAT","2015-12-10","Structural","Winter",0,16.141,16.141,16.141,13.88943893,11.05709396,12.0804390249801,2.83234497,0.591726301605787,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1000,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,500,0,0,1,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2016-03-09_R_T1",364,"TUGBOAT","2016-03-09","Radiating","Spring",1,12.883,12.883,12.883,12.8678,12.4805,12.6615712871287,0.387300000000002,0.0854893342313925,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2016-03-09_R_T2",364,"TUGBOAT","2016-03-09","Radiating","Spring",1,12.883,12.883,12.883,12.8678,12.4805,12.6615712871287,0.387300000000002,0.0854893342313925,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2016-03-09_R_T3",364,"TUGBOAT","2016-03-09","Radiating","Spring",2,12.883,12.883,12.883,12.8044,12.2939,12.6094406779661,0.510499999999999,0.101326094745922,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2016-03-09_R_T4",364,"TUGBOAT","2016-03-09","Radiating","Spring",2,12.883,12.883,12.883,12.8044,12.2939,12.6094406779661,0.510499999999999,0.101326094745922,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2016-03-09_R_T5",364,"TUGBOAT","2016-03-09","Radiating","Spring",3,12.883,12.883,12.883,12.7164,12.4805,12.6214745098039,0.235900000000001,0.0490355694021086,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2016-03-09_R_T6",364,"TUGBOAT","2016-03-09","Radiating","Spring",3,12.883,12.883,12.883,12.7164,12.4805,12.6214745098039,0.235900000000001,0.0490355694021086,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-364_TUGBOAT_2016-03-09_S_T0",364,"TUGBOAT","2016-03-09","Structural","Spring",0,12.98,12.98,12.98,13.4878,10.9773,12.5270680722892,2.5105,0.765565520346979,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AR-370_BARGE_2015-09-09_R_T1",370,"BARGE","2015-09-09","Radiating","Fall",1,27.6664887218045,27.764,27.665,14.8864,14.6011,14.7710954887218,0.285299999999999,0.0599622518436461,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0
"AR-370_BARGE_2015-09-09_R_T2",370,"BARGE","2015-09-09","Radiating","Fall",2,27.665,27.665,27.665,15.1079,14.5768,14.8335567251462,0.5311,0.110474795628742,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0
"AR-370_BARGE_2015-09-09_R_T3",370,"BARGE","2015-09-09","Radiating","Fall",3,27.665,27.665,27.665,14.8833,14.6132,14.7375229813665,0.270099999999999,0.0593207312501785,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AR-370_BARGE_2015-09-09_S_T0",370,"BARGE","2015-09-09","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW",0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,342,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-09-03_R_T1",370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"AR-370_LIBERTYSHIP_2015-09-03_R_T2",370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-09-03_R_T3",370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",3,27.665,27.665,27.665,15.1595,14.9623,15.0620752136752,0.197199999999999,0.0438800773778571,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0
"AR-370_LIBERTYSHIP_2015-09-03_S_T0",370,"LIBERTYSHIP","2015-09-03","Structural","Fall",0,27.665,27.665,27.665,15.4367,12.2115,14.5343378486056,3.2252,0.590599544769341,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,5,0,0,2,0,2,4,0,0,10,0,0,0,0,0,0,0,0,40,0,70,0,0,1,1,0,200,28,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-12-09_R_T1",370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",1,16.427,16.427,16.427,15.2417,14.6,15.0182905982906,0.6417,0.118502696741398,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-12-09_R_T2",370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",1,16.427,16.427,16.427,15.2417,14.6,15.0182905982906,0.6417,0.118502696741398,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-12-09_R_T3",370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",2,16.427,16.427,16.427,15.1328,14.7635,14.9382893939394,0.369299999999999,0.0839388029146496,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-12-09_R_T4",370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",2,16.427,16.427,16.427,15.1328,14.7635,14.9382893939394,0.369299999999999,0.0839388029146496,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-12-09_R_T5",370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",3,16.427,16.427,16.427,15.09643813,14.6938102,14.894798596748,0.40262793,0.0787405447224551,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-12-09_R_T6",370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",3,16.427,16.427,16.427,15.09643813,14.6938102,14.894798596748,0.40262793,0.0787405447224551,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2015-12-09_S_T0",370,"LIBERTYSHIP","2015-12-09","Structural","Winter",0,16.427,16.427,16.427,14.92258071,6.849948455,9.10643505758242,8.072632255,2.75596148831313,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,1,1,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,63,0,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",1,13.558,13.558,13.558,14.4517,14.0006,14.2036020618557,0.4511,0.0919504871060388,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",1,13.558,13.558,13.558,14.4517,14.0006,14.2036020618557,0.4511,0.0919504871060388,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2016-03-10_R_T3",370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",2,13.558,13.558,13.558,14.3911,14.0006,14.1922691588785,0.390499999999999,0.0843652217659946,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2016-03-10_R_T4",370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",2,13.558,13.558,13.558,14.3911,14.0006,14.1922691588785,0.390499999999999,0.0843652217659946,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2016-03-10_R_T5",370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",3,13.558,13.558,13.558,14.2519,13.8462,14.0004824,0.4057,0.0903894763215133,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR-370_LIBERTYSHIP_2016-03-10_R_T6",370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",3,13.558,13.558,13.558,14.2519,13.8462,14.0004824,0.4057,0.0903894763215133,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
